"","ID","COUNT","MONTH","DATE","TIME","TYPE","COUNT_DAY","SESSION","LATITUDE","LONGITUDE","SPECIES","NUMBER","coords.x1","coords.x2"
"304",35597,2016,"October","10/18/2016","04:58:37 PM","Helicopter",1,3,-18.9402,34.3063,"Common reedbuck",1,637546.443347137,7905280.26684527
"305",35598,2016,"October","10/18/2016","04:58:45 PM","Helicopter",1,3,-18.9393,34.3045,"Impala",1,637357.62305183,7905381.27176281
"306",35599,2016,"October","10/18/2016","04:58:46 PM","Helicopter",1,3,-18.9392,34.3042,"Common reedbuck",2,637326.111923964,7905392.57222318
"334",35651,2016,"October","10/19/2016","07:15:08 AM","Helicopter",2,4,-18.9376,34.3108,"Warthog",4,638022.47192661,7905564.4954961
"336",35653,2016,"October","10/19/2016","07:15:41 AM","Helicopter",2,4,-18.9373,34.3106,"Common reedbuck",10,638001.656246776,7905597.85290936
"337",35654,2016,"October","10/19/2016","07:15:42 AM","Helicopter",2,4,-18.9375,34.3108,"Impala",1,638022.554110312,7905575.5625025
"338",35655,2016,"October","10/19/2016","07:15:44 AM","Helicopter",2,4,-18.9377,34.3112,"Oribi",1,638064.514105476,7905553.11562351
"339",35656,2016,"October","10/19/2016","07:15:48 AM","Helicopter",2,4,-18.9382,34.312,"Common reedbuck",1,638148.351544126,7905497.15454943
"340",35657,2016,"October","10/19/2016","07:16:05 AM","Helicopter",2,4,-18.9405,34.3159,"Warthog",1,638557.165485383,7905239.55556045
"341",35658,2016,"October","10/19/2016","07:16:06 AM","Helicopter",2,4,-18.9406,34.3161,"Bushbuck",2,638578.144820086,7905228.33148215
"342",35659,2016,"October","10/19/2016","07:16:09 AM","Helicopter",2,4,-18.941,34.3168,"Common reedbuck",1,638651.531013825,7905183.5134923
"343",35660,2016,"October","10/19/2016","07:16:21 AM","Helicopter",2,4,-18.9424,34.3198,"Waterbuck",2,638966.299534945,7905026.21497177
"344",35661,2016,"October","10/19/2016","07:16:37 AM","Helicopter",2,4,-18.9444,34.3239,"Waterbuck",3,639396.403047259,7904801.63966603
"345",35662,2016,"October","10/19/2016","07:16:38 AM","Helicopter",2,4,-18.9445,34.3241,"Waterbuck",21,639417.381427702,7904790.41457191
"346",35663,2016,"October","10/19/2016","07:16:40 AM","Helicopter",2,4,-18.9446,34.3244,"Waterbuck",2,639448.890486527,7904779.11041426
"347",35664,2016,"October","10/19/2016","07:16:50 AM","Helicopter",2,4,-18.9462,34.3271,"Common reedbuck",1,639731.887747193,7904599.90096192
"348",35665,2016,"October","10/19/2016","07:16:51 AM","Helicopter",2,4,-18.9464,34.3274,"Waterbuck",2,639763.313058147,7904577.52916102
"349",35666,2016,"October","10/19/2016","07:17:09 AM","Helicopter",2,4,-18.9489,34.3319,"Bushbuck",1,640235.101629435,7904297.28060028
"350",35667,2016,"October","10/19/2016","07:17:12 AM","Helicopter",2,4,-18.9494,34.3326,"Common reedbuck",1,640308.396840095,7904241.38843975
"351",35668,2016,"October","10/19/2016","07:17:16 AM","Helicopter",2,4,-18.95,34.3336,"Common reedbuck",1,640413.199152046,7904174.19005584
"352",35669,2016,"October","10/19/2016","07:17:17 AM","Helicopter",2,4,-18.9501,34.3338,"Oribi",1,640434.176262342,7904162.96372214
"353",35670,2016,"October","10/19/2016","07:17:19 AM","Helicopter",2,4,-18.9505,34.3343,"Hartebeest",6,640486.493362557,7904118.29712033
"354",35671,2016,"October","10/19/2016","07:17:27 AM","Helicopter",2,4,-18.9518,34.3364,"Common reedbuck",3,640706.541095531,7903972.75061693
"355",35672,2016,"October","10/19/2016","07:17:29 AM","Helicopter",2,4,-18.9521,34.3369,"Waterbuck",1,640758.940907981,7903939.15027858
"356",35673,2016,"October","10/19/2016","07:17:38 AM","Helicopter",2,4,-18.9534,34.3393,"Oribi",3,641010.575106622,7903793.36038719
"357",35674,2016,"October","10/19/2016","07:17:45 AM","Helicopter",2,4,-18.9544,34.3411,"Oribi",2,641199.277226234,7903681.24876739
"358",35675,2016,"October","10/19/2016","07:17:56 AM","Helicopter",2,4,-18.9557,34.3442,"Oribi",2,641524.615248881,7903534.89072554
"359",35676,2016,"October","10/19/2016","07:18:04 AM","Helicopter",2,4,-18.9566,34.3464,"Oribi",3,641755.516462308,7903433.51909151
"360",35677,2016,"October","10/19/2016","07:18:08 AM","Helicopter",2,4,-18.9572,34.3475,"Nyala",4,641870.839329225,7903366.23139416
"361",35678,2016,"October","10/19/2016","07:18:15 AM","Helicopter",2,4,-18.9583,34.3494,"Warthog",2,642069.977583636,7903242.96262176
"362",35679,2016,"October","10/19/2016","07:18:48 AM","Helicopter",2,4,-18.9631,34.3583,"Waterbuck",1,643003.04980146,7902704.54127934
"363",35680,2016,"October","10/19/2016","07:20:38 AM","Helicopter",2,4,-18.9603,34.3627,"Warthog",2,643468.750309745,7903010.84777519
"364",35681,2016,"October","10/19/2016","07:20:40 AM","Helicopter",2,4,-18.9599,34.3623,"Impala",9,643426.972974389,7903055.44213631
"365",35682,2016,"October","10/19/2016","07:20:45 AM","Helicopter",2,4,-18.959,34.3612,"Baboon troop",1,643311.913380126,7903155.94164515
"366",35683,2016,"October","10/19/2016","07:21:20 AM","Helicopter",2,4,-18.9545,34.3513,"Hartebeest",1,642273.268913846,7903661.98298823
"367",35684,2016,"October","10/19/2016","07:21:20 AM","Helicopter",2,4,-18.9545,34.3513,"Waterbuck",2,642273.268913846,7903661.98298823
"368",35685,2016,"October","10/19/2016","07:21:58 AM","Helicopter",2,4,-18.9533,34.3498,"Impala",21,642116.332776387,7903795.99853638
"369",35686,2016,"October","10/19/2016","07:22:03 AM","Helicopter",2,4,-18.9528,34.349,"Waterbuck",1,642032.514080343,7903851.97886235
"370",35687,2016,"October","10/19/2016","07:22:05 AM","Helicopter",2,4,-18.9526,34.3486,"Common reedbuck",1,641990.562237974,7903874.43529104
"371",35688,2016,"October","10/19/2016","07:22:06 AM","Helicopter",2,4,-18.9524,34.3483,"Warthog",1,641959.140593154,7903896.8111241
"372",35689,2016,"October","10/19/2016","07:22:14 AM","Helicopter",2,4,-18.9515,34.3465,"Baboon troop",1,641770.355720983,7903997.86344565
"373",35690,2016,"October","10/19/2016","07:22:38 AM","Helicopter",2,4,-18.9477,34.3394,"Waterbuck",1,641025.895240883,7904424.10640907
"374",35691,2016,"October","10/19/2016","07:23:05 AM","Helicopter",2,4,-18.9501,34.3388,"Kudu",1,640960.696152303,7904158.9751446
"375",35692,2016,"October","10/19/2016","07:23:17 AM","Helicopter",2,4,-18.9497,34.3401,"Sable",1,641097.927763637,7904202.2041654
"376",35693,2016,"October","10/19/2016","07:23:42 AM","Helicopter",2,4,-18.9457,34.3351,"Common reedbuck",2,640574.756466852,7904648.88071353
"377",35694,2016,"October","10/19/2016","07:24:01 AM","Helicopter",2,4,-18.9485,34.3353,"Hartebeest",1,640593.472478254,7904338.84242102
"378",35695,2016,"October","10/19/2016","07:24:12 AM","Helicopter",2,4,-18.9457,34.3362,"Oribi",1,640690.593856898,7904648.0038268
"379",35696,2016,"October","10/19/2016","07:24:14 AM","Helicopter",2,4,-18.9451,34.336,"Common reedbuck",2,640670.035300853,7904714.56594211
"380",35697,2016,"October","10/19/2016","07:24:45 AM","Helicopter",2,4,-18.9421,34.3284,"Kudu",3,639872.201682764,7905052.6208713
"381",35698,2016,"October","10/19/2016","07:24:51 AM","Helicopter",2,4,-18.9412,34.3265,"Waterbuck",3,639672.863829446,7905153.72954286
"382",35699,2016,"October","10/19/2016","07:24:52 AM","Helicopter",2,4,-18.9411,34.3262,"Common reedbuck",1,639641.354226547,7905165.03404418
"383",35700,2016,"October","10/19/2016","07:25:03 AM","Helicopter",2,4,-18.9395,34.3233,"Common reedbuck",3,639337.28511707,7905344.39933974
"384",35701,2016,"October","10/19/2016","07:25:09 AM","Helicopter",2,4,-18.9386,34.3217,"Waterbuck",7,639169.53472035,7905445.26531123
"385",35702,2016,"October","10/19/2016","07:25:10 AM","Helicopter",2,4,-18.9384,34.3215,"Waterbuck",2,639148.638298854,7905467.55710686
"386",35703,2016,"October","10/19/2016","07:25:11 AM","Helicopter",2,4,-18.9383,34.3212,"Warthog",1,639117.12789383,7905478.86066177
"408",35731,2016,"October","10/19/2016","07:35:01 AM","Helicopter",2,4,-18.9339,34.3224,"Nyala",5,639247.148805012,7905964.86430982
"409",35732,2016,"October","10/19/2016","07:35:29 AM","Helicopter",2,4,-18.9324,34.324,"Kudu",10,639416.895627227,7906129.60712639
"410",35733,2016,"October","10/19/2016","07:35:33 AM","Helicopter",2,4,-18.9333,34.3231,"Warthog",1,639321.366018008,7906030.7142495
"411",35734,2016,"October","10/19/2016","07:35:47 AM","Helicopter",2,4,-18.9349,34.3251,"Impala",14,639530.665172373,7905852.06173965
"412",35735,2016,"October","10/19/2016","07:35:49 AM","Helicopter",2,4,-18.935,34.3256,"Warthog",1,639583.23864432,7905840.59936694
"413",35736,2016,"October","10/19/2016","07:35:56 AM","Helicopter",2,4,-18.9356,34.3273,"Common reedbuck",2,639761.771693186,7905772.85179373
"414",35737,2016,"October","10/19/2016","07:36:03 AM","Helicopter",2,4,-18.9368,34.3287,"Common reedbuck",1,639908.209995399,7905638.93783835
"415",35738,2016,"October","10/19/2016","07:36:18 AM","Helicopter",2,4,-18.9393,34.3325,"Warthog",1,640306.30741196,7905359.2441663
"416",35739,2016,"October","10/19/2016","07:36:30 AM","Helicopter",2,4,-18.9409,34.3351,"Warthog",1,640578.775650286,7905180.10146614
"417",35740,2016,"October","10/19/2016","07:36:45 AM","Helicopter",2,4,-18.9429,34.3396,"Kudu",7,641050.989511741,7904955.16813549
"418",35741,2016,"October","10/19/2016","07:36:46 AM","Helicopter",2,4,-18.9429,34.3396,"Warthog",1,641050.989511741,7904955.16813549
"419",35742,2016,"October","10/19/2016","07:36:48 AM","Helicopter",2,4,-18.9432,34.3401,"Baboon troop",1,641103.391683989,7904921.56699654
"420",35743,2016,"October","10/19/2016","07:36:55 AM","Helicopter",2,4,-18.9444,34.3423,"Warthog",2,641334.060088379,7904787.00062264
"421",35744,2016,"October","10/19/2016","07:37:39 AM","Helicopter",2,4,-18.9509,34.3545,"Warthog",2,642613.294311208,7904057.81651357
"422",35745,2016,"October","10/19/2016","07:38:27 AM","Helicopter",2,4,-18.9497,34.3617,"Warthog",1,643372.509922341,7904184.78541261
"423",35746,2016,"October","10/19/2016","07:38:29 AM","Helicopter",2,4,-18.9494,34.3611,"Waterbuck",1,643309.583043588,7904218.47463059
"424",35747,2016,"October","10/19/2016","07:38:45 AM","Helicopter",2,4,-18.947,34.3568,"Impala",1,642858.813494349,7904487.57527274
"425",35748,2016,"October","10/19/2016","07:38:58 AM","Helicopter",2,4,-18.9452,34.3531,"Warthog",1,642470.706956262,7904689.77663624
"426",35749,2016,"October","10/19/2016","07:39:00 AM","Helicopter",2,4,-18.9449,34.3525,"Oribi",3,642407.776882558,7904723.46256459
"427",35750,2016,"October","10/19/2016","07:39:03 AM","Helicopter",2,4,-18.9447,34.3519,"Impala",3,642344.76179807,7904746.08110284
"428",35751,2016,"October","10/19/2016","07:39:04 AM","Helicopter",2,4,-18.9444,34.3514,"Warthog",1,642292.36213559,7904779.68592545
"429",35752,2016,"October","10/19/2016","07:39:10 AM","Helicopter",2,4,-18.9435,34.3497,"Warthog",1,642114.100329906,7904880.66053459
"430",35753,2016,"October","10/19/2016","07:39:22 AM","Helicopter",2,4,-18.9417,34.3463,"Sable",1,641757.571149847,7905082.60421542
"431",35754,2016,"October","10/19/2016","07:39:25 AM","Helicopter",2,4,-18.9412,34.3455,"Impala",3,641673.745375479,7905138.58240526
"432",35755,2016,"October","10/19/2016","07:39:28 AM","Helicopter",2,4,-18.9407,34.3447,"Warthog",1,641589.919110226,7905194.56018122
"433",35756,2016,"October","10/19/2016","07:40:11 AM","Helicopter",2,4,-18.9343,34.3327,"Waterbuck",2,640331.547271519,7905912.43929789
"434",35757,2016,"October","10/19/2016","07:40:13 AM","Helicopter",2,4,-18.934,34.3321,"Waterbuck",1,640268.609531598,7905946.11742474
"435",35758,2016,"October","10/19/2016","07:40:17 AM","Helicopter",2,4,-18.9336,34.3313,"Warthog",1,640184.692206775,7905991.02123799
"436",35759,2016,"October","10/19/2016","07:40:28 AM","Helicopter",2,4,-18.9317,34.328,"Waterbuck",5,639838.737252156,7906203.91282071
"437",35760,2016,"October","10/19/2016","07:40:40 AM","Helicopter",2,4,-18.9298,34.3247,"Waterbuck",3,639492.774646926,7906416.79741586
"438",35761,2016,"October","10/19/2016","07:40:43 AM","Helicopter",2,4,-18.9293,34.3238,"Waterbuck",3,639398.404796933,7906472.84344876
"464",35813,2016,"October","10/19/2016","07:51:34 AM","Helicopter",2,4,-18.9269,34.3283,"Waterbuck",6,639874.327670704,7906734.89399371
"465",35814,2016,"October","10/19/2016","07:51:40 AM","Helicopter",2,4,-18.9277,34.3299,"Nyala",3,640042.17022844,7906645.08935389
"466",35815,2016,"October","10/19/2016","07:51:50 AM","Helicopter",2,4,-18.9289,34.3326,"Warthog",1,640325.526311754,7906510.14094716
"467",35816,2016,"October","10/19/2016","07:51:53 AM","Helicopter",2,4,-18.9294,34.3332,"Warthog",2,640388.29884428,7906454.3286095
"468",35817,2016,"October","10/19/2016","07:52:03 AM","Helicopter",2,4,-18.9309,34.3358,"Waterbuck",4,640660.866990823,7906286.25296898
"469",35818,2016,"October","10/19/2016","07:52:14 AM","Helicopter",2,4,-18.9327,34.339,"Warthog",1,640996.367684583,7906084.49257737
"470",35819,2016,"October","10/19/2016","07:52:16 AM","Helicopter",2,4,-18.9328,34.3393,"Waterbuck",1,641027.8782318,7906073.18583702
"471",35820,2016,"October","10/19/2016","07:52:17 AM","Helicopter",2,4,-18.933,34.3395,"Warthog",1,641048.773290788,7906050.89184154
"472",35821,2016,"October","10/19/2016","07:52:26 AM","Helicopter",2,4,-18.9341,34.3419,"Bushbuck",1,641300.603657672,7905927.23425292
"473",35822,2016,"October","10/19/2016","07:52:52 AM","Helicopter",2,4,-18.9376,34.3489,"Warthog",3,642034.844129108,7905534.2663159
"474",35823,2016,"October","10/19/2016","07:53:31 AM","Helicopter",2,4,-18.9388,34.3511,"Impala",15,642265.514591187,7905399.68851927
"475",35824,2016,"October","10/19/2016","07:53:54 AM","Helicopter",2,4,-18.9416,34.3565,"Oribi",1,642831.815857686,7905085.44577486
"476",35825,2016,"October","10/19/2016","07:54:00 AM","Helicopter",2,4,-18.9425,34.3578,"Warthog",1,642967.952524675,7904984.78833721
"477",35826,2016,"October","10/19/2016","07:54:38 AM","Helicopter",2,4,-18.9432,34.3597,"Impala",21,643167.443687113,7904905.77740804
"478",35827,2016,"October","10/19/2016","07:54:49 AM","Helicopter",2,4,-18.9433,34.3623,"Warthog",1,643441.162059948,7904892.59843632
"479",35828,2016,"October","10/19/2016","07:55:03 AM","Helicopter",2,4,-18.9401,34.3628,"Nyala",5,643496.55150538,7905246.34217528
"480",35829,2016,"October","10/19/2016","07:55:06 AM","Helicopter",2,4,-18.9395,34.3622,"Impala",2,643433.877324075,7905313.23313545
"568",35984,2016,"October","10/19/2016","08:41:07 AM","Helicopter",2,4,-18.9186,34.3606,"Bushbuck",1,643283.200699924,7907627.57244504
"569",35985,2016,"October","10/19/2016","08:41:09 AM","Helicopter",2,4,-18.9184,34.3601,"Common reedbuck",1,643230.708804795,7907650.11223577
"570",35986,2016,"October","10/19/2016","08:41:09 AM","Helicopter",2,4,-18.9184,34.3601,"Common reedbuck",1,643230.708804795,7907650.11223577
"610",36085,2016,"October","10/19/2016","11:07:29 AM","Helicopter",2,5,-19.0158,34.3811,"Baboon troop",1,645358.064325285,7896853.41080369
"623",36098,2016,"October","10/19/2016","11:19:06 AM","Helicopter",2,5,-19.015,34.3981,"Oribi",1,647148.264979394,7896927.80602591
"624",36099,2016,"October","10/19/2016","11:19:19 AM","Helicopter",2,5,-19.0132,34.3941,"Warthog",2,646728.783557401,7897130.36259781
"631",36106,2016,"October","10/19/2016","11:23:36 AM","Helicopter",2,5,-18.991,34.3643,"Bushbuck",1,643610.915917518,7899611.90184799
"634",36109,2016,"October","10/19/2016","11:25:13 AM","Helicopter",2,5,-19.0048,34.3885,"Bushbuck",1,646146.632438762,7898064.68586401
"635",36110,2016,"October","10/19/2016","11:25:26 AM","Helicopter",2,5,-19.0068,34.3918,"Waterbuck",11,646492.276831667,7897840.59298737
"636",36111,2016,"October","10/19/2016","11:25:37 AM","Helicopter",2,5,-19.006,34.3936,"Waterbuck",5,646682.464829296,7897927.6317098
"637",36112,2016,"October","10/19/2016","11:26:07 AM","Helicopter",2,5,-19.0044,34.3892,"Waterbuck",1,646220.672026914,7898108.37352321
"638",36113,2016,"October","10/19/2016","11:26:16 AM","Helicopter",2,5,-19.0059,34.3909,"Common reedbuck",3,646398.321261681,7897940.94879541
"639",36114,2016,"October","10/19/2016","11:26:19 AM","Helicopter",2,5,-19.0064,34.3915,"Common reedbuck",1,646461.04597649,7897885.11236094
"640",36115,2016,"October","10/19/2016","11:26:25 AM","Helicopter",2,5,-19.0075,34.3933,"Warthog",2,646649.568555165,7897761.87114893
"641",36116,2016,"October","10/19/2016","11:26:42 AM","Helicopter",2,5,-19.01,34.3978,"Warthog",1,647121.08427525,7897481.42743074
"642",36117,2016,"October","10/19/2016","11:28:07 AM","Helicopter",2,5,-19.0119,34.4027,"Waterbuck",1,647635.222791072,7897267.03937059
"651",36126,2016,"October","10/19/2016","11:32:47 AM","Helicopter",2,5,-19.045,34.4631,"Warthog",2,653962.934366266,7893551.82801521
"654",36129,2016,"October","10/19/2016","11:33:23 AM","Helicopter",2,5,-19.0434,34.4695,"Common reedbuck",1,654638.009469736,7893723.28514892
"656",36131,2016,"October","10/19/2016","11:36:07 AM","Helicopter",2,5,-19.0191,34.4247,"Waterbuck",2,649944.657457476,7896451.560001
"657",36132,2016,"October","10/19/2016","11:36:10 AM","Helicopter",2,5,-19.0187,34.4238,"Waterbuck",10,649850.278738456,7896496.59765174
"658",36133,2016,"October","10/19/2016","11:36:26 AM","Helicopter",2,5,-19.0163,34.4188,"Waterbuck",1,649326.103448794,7896766.47298797
"659",36134,2016,"October","10/19/2016","11:36:57 AM","Helicopter",2,5,-19.0113,34.4106,"Buffalo",1,648467.369255034,7897326.79170228
"660",36135,2016,"October","10/19/2016","11:36:59 AM","Helicopter",2,5,-19.0109,34.4098,"Oribi",2,648383.509706485,7897371.73684419
"661",36136,2016,"October","10/19/2016","11:37:43 AM","Helicopter",2,5,-19.0056,34.3978,"Common reedbuck",1,647124.954372511,7897968.39307241
"662",36137,2016,"October","10/19/2016","11:38:19 AM","Helicopter",2,5,-18.9993,34.3889,"Oribi",1,646193.546389008,7898673.05831394
"667",36142,2016,"October","10/19/2016","11:41:27 AM","Helicopter",2,5,-18.9811,34.363,"Bushbuck",1,643482.534314408,7900708.61960971
"668",36143,2016,"October","10/19/2016","11:41:28 AM","Helicopter",2,5,-18.9812,34.3632,"Oribi",1,643503.505736571,7900697.38939483
"669",36144,2016,"October","10/19/2016","11:41:41 AM","Helicopter",2,5,-18.9827,34.3665,"Hartebeest",2,643849.659522274,7900528.68805247
"670",36145,2016,"October","10/19/2016","11:42:01 AM","Helicopter",2,5,-18.9855,34.3715,"Waterbuck",1,644373.669108095,7900214.71206454
"671",36146,2016,"October","10/19/2016","11:42:55 AM","Helicopter",2,5,-18.9885,34.3774,"Waterbuck",16,644992.241672119,7899877.844324
"672",36147,2016,"October","10/19/2016","11:43:02 AM","Helicopter",2,5,-18.9896,34.3788,"Waterbuck",1,645138.682021527,7899754.9501733
"673",36148,2016,"October","10/19/2016","11:43:10 AM","Helicopter",2,5,-18.9905,34.3803,"Waterbuck",1,645295.822003922,7899654.10680796
"674",36149,2016,"October","10/19/2016","11:43:38 AM","Helicopter",2,5,-18.9939,34.3867,"Oribi",2,645966.650994024,7899272.52174062
"675",36150,2016,"October","10/19/2016","11:44:39 AM","Helicopter",2,5,-19.0026,34.4032,"Oribi",1,647696.06788656,7898295.88955341
"676",36151,2016,"October","10/19/2016","11:46:03 AM","Helicopter",2,5,-19.0146,34.4263,"Kudu",3,650117.120077104,7896948.2325141
"677",36152,2016,"October","10/19/2016","11:47:31 AM","Helicopter",2,5,-19.0216,34.4379,"Sable",22,651331.877710464,7896163.55684246
"678",36153,2016,"October","10/19/2016","11:47:32 AM","Helicopter",2,5,-19.0217,34.4384,"Oribi",1,651384.418430367,7896152.05861111
"679",36154,2016,"October","10/19/2016","11:47:38 AM","Helicopter",2,5,-19.0219,34.4397,"Oribi",2,651521.078444212,7896128.80303516
"680",36155,2016,"October","10/19/2016","11:47:40 AM","Helicopter",2,5,-19.0222,34.4405,"Impala",1,651605.016290773,7896094.9102964
